Id,CLASSE
12045,
1322,Normal
14121,Anormal
7542,Anormal
8078,
933,Anormal
2859,Normal
12310,Anormal
3113,Normal
13036,Normal
4153,Normal
12418,Anormal
17830,Normal
16085,Normal
13150,Anormal
16959,Normal
12819,Normal
15170,Anormal
11352,Normal
8705,Normal
17272,Anormal
4517,Anormal
12983,Normal
8133,Normal
8609,Normal
11965,Normal
1237,Normal
2919,Normal
5339,Normal
8724,Normal
3397,Anormal
2113,Anormal
16121,
8830,
9918,Normal
6046,Normal
15542,Anormal
1297,Anormal
7757,Normal
14010,Normal
1158,Normal
17579,Anormal
2736,
5273,Normal
5009,Normal
11795,
1343,Normal
12637,Anormal
8967,Anormal
17697,Normal
15659,Normal
3796,Normal
9292,Anormal
12773,Normal
11797,Anormal
7047,Normal
9672,Anormal
14545,Normal
1101,Anormal
11032,Normal
6104,Normal
3036,Normal
14761,Normal
14628,Normal
6399,Normal
5659,Normal
3120,Anormal
2644,Anormal
16104,Anormal
13611,Anormal
16408,Normal
3769,Normal
12708,Normal
11463,
8743,Normal
14184,Normal
15926,Anormal
4587,
7961,Normal
4895,Anormal
2810,Anormal
3584,Anormal
6965,
2458,Normal
2914,Anormal
738,Anormal
2281,Anormal
6826,Anormal
8398,Normal
15458,Anormal
6380,Normal
2225,Anormal
13446,
10476,Normal
9808,Anormal
7330,Normal
9884,Normal
6236,Normal
16380,Normal
1191,Normal
12233,Anormal
11926,Normal
10752,Anormal
1484,Normal
8072,Normal
1918,Anormal
3025,Anormal
5113,Anormal
15398,
16976,Anormal
4742,Normal
11047,Normal
12839,Normal
17804,Normal
8810,Normal
17204,Normal
2773,Anormal
1078,
2375,Anormal
1159,Normal
17319,Normal
12342,Anormal
11157,Anormal
178,Anormal
4881,Anormal
3686,Normal
16428,Anormal
7334,
12950,Normal
7476,Anormal
3949,Anormal
3687,Normal
11122,Anormal
12264,Normal
4680,Normal
13021,Normal
12591,Normal
14558,Anormal
1028,Normal
2987,Anormal
8604,Normal
11211,Normal
12089,Normal
15475,Normal
8853,Normal
12558,Anormal
14144,
2330,Anormal
12349,Normal
15641,Normal
17548,Normal
16844,Normal
8270,Anormal
2390,Anormal
16536,Normal
863,Normal
10343,Anormal
13367,Normal
3591,
13022,Normal
8445,Anormal
10586,Anormal
4360,Normal
3521,Normal
349,Normal
2409,Anormal
8509,Anormal
2331,Normal
12336,Normal
16868,Anormal
1105,
2806,Anormal
2257,Normal
17322,Normal
6083,Anormal
2403,Normal
17760,Normal
15373,Anormal
3616,Normal
8856,Anormal
2932,Anormal
518,Anormal
12722,Anormal
393,
4182,
9681,Normal
3996,Anormal
9002,Normal
11610,Anormal
7806,Normal
9665,Normal
1967,Normal
1756,Normal
1809,Normal
7018,Normal
6184,Normal
9849,Anormal
11163,Anormal
208,Normal
1241,Anormal
1775,Normal
1168,Anormal
6530,Anormal
2591,Normal
12550,Anormal
4344,Anormal
6550,Normal
8101,Normal
15405,Normal
15668,Normal
17140,Normal
2313,Normal
9114,Anormal
3606,Normal
6932,Anormal
17739,Normal
6571,Normal
14019,Normal
1640,Normal
14748,Normal
12231,Anormal
8402,Normal
9813,Normal
16127,Anormal
17237,Normal
168,Normal
10725,Normal
1387,Anormal
8895,Normal
13928,Normal
17155,Normal
6930,Normal
7160,Anormal
169,Normal
3097,Anormal
16962,Normal
3548,
15621,Anormal
16448,Normal
17618,Normal
5707,Anormal
9374,Anormal
11177,Normal
15014,Normal
5096,Anormal
13699,Normal
17002,Anormal
5851,Normal
17771,Anormal
16931,Anormal
281,Normal
2889,Normal
16774,Anormal
442,Normal
11529,Anormal
11082,Anormal
10474,Normal
11174,Normal
17265,Anormal
11821,Normal
1777,Anormal
10879,Normal
3632,Normal
8921,Normal
10801,Anormal
7327,Normal
11360,Normal
7904,Anormal
2666,
1697,Anormal
14684,Normal
13585,Anormal
11690,Normal
11005,Anormal
14688,Anormal
16498,
764,Anormal
9854,Normal
1096,Normal
16531,Anormal
6348,Anormal
15440,Anormal
544,Normal
13042,Anormal
16939,Normal
8999,Normal
9670,Normal
13914,Normal
7280,
3904,Normal
10451,Anormal
8302,Normal
16419,Normal
5196,Normal
17606,Normal
12792,Anormal
15519,Normal
16367,Normal
11538,Normal
14359,Normal
13867,Normal
5299,Normal
6537,Normal
13534,Normal
4088,
13768,Anormal
9070,Anormal
670,Anormal
1749,Anormal
14467,Normal
340,Normal
8695,Normal
17328,Anormal
14340,Normal
8911,Normal
11050,
11728,Anormal
3822,Normal
12363,Normal
14857,Normal
2802,Normal
14502,Normal
11244,Anormal
11677,Anormal
7638,
3526,Normal
17572,Normal
7127,Normal
17114,Anormal
14546,Anormal
2064,Normal
7715,Normal
5941,Normal
16374,Normal
16154,Normal
15299,Anormal
3445,Anormal
6947,Normal
13527,Anormal
13024,Normal
2862,Normal
15505,Normal
13431,Normal
8037,Normal
11791,Anormal
4134,Anormal
4003,
8712,
9017,Normal
7808,Anormal
10824,
8382,Normal
15935,Normal
16521,Normal
6900,Normal
8951,Normal
10262,Anormal
13798,Normal
5569,
10246,Anormal
5128,Normal
10992,Anormal
8143,Anormal
10998,Anormal
14380,Anormal
9060,Anormal
14487,Normal
12924,Anormal
2978,Anormal
4018,Anormal
4171,Anormal
12897,Anormal
9354,Anormal
10498,Anormal
12744,Anormal
9444,Anormal
9254,Anormal
15991,
6346,Normal
17187,Normal
77,Anormal
16368,Anormal
12243,Normal
6283,Normal
9432,Normal
6457,Normal
9334,Anormal
17078,Normal
1746,Normal
6080,Anormal
1015,Anormal
6152,
15459,Normal
13980,
16794,Normal
5398,Normal
12478,Normal
3628,Normal
14914,Anormal
9791,Normal
5208,Anormal
11106,Normal
10701,Anormal
9314,Anormal
6193,Normal
2619,Anormal
2128,Anormal
8305,Anormal
12695,Normal
4780,Normal
2961,Normal
14092,Normal
12209,Anormal
15795,Anormal
702,Normal
11336,Anormal
2716,Normal
2958,Normal
7890,Normal
7526,Anormal
7522,Normal
6682,Anormal
12055,Normal
9754,Normal
13291,Anormal
9546,Anormal
10379,Normal
12760,Normal
2983,Normal
2700,Normal
1861,Normal
7978,Normal
17057,
1501,
4127,Normal
4708,Normal
14047,Normal
6538,Anormal
10362,Normal
17766,Anormal
2112,Normal
13337,Anormal
13060,Normal
13342,Normal
14451,Normal
14207,Anormal
667,Normal
10259,Normal
12115,Anormal
14590,Normal
4401,Normal
6120,Normal
17367,Normal
15613,Normal
8527,
11748,Anormal
10224,Anormal
2964,Normal
5434,
12604,Normal
9096,Anormal
12223,Normal
4273,Normal
9611,
12455,Anormal
11495,Normal
16260,Anormal
1474,Normal
10152,Anormal
1695,
10017,Normal
11012,Normal
5158,Anormal
1207,Anormal
10296,
9932,Anormal
9723,Anormal
12868,Normal
8234,Normal
12198,Anormal
16499,Normal
9848,Normal
17021,
16283,Normal
8189,Normal
71,Anormal
50,Normal
16165,Anormal
10006,Normal
11469,Normal
16130,
5251,Anormal
12029,Normal
14460,Normal
15742,Normal
2573,Normal
17671,Normal
10056,Normal
10914,Normal
5309,Normal
5359,Anormal
11531,
9588,Anormal
8685,
8451,Normal
4500,Normal
2819,Normal
16727,Normal
11205,Anormal
1577,Normal
617,Normal
4147,Anormal
11891,Normal
15229,Anormal
3597,Anormal
12541,Normal
13552,Anormal
6573,Anormal
7852,Anormal
11029,Normal
9365,Normal
15064,Anormal
4163,
17315,Anormal
5122,Normal
972,Anormal
13743,
16770,Normal
12832,Normal
4177,
4237,Normal
5919,Anormal
1409,Anormal
16234,Anormal
13729,Anormal
14243,Normal
11170,Normal
7078,Normal
16877,Anormal
5512,Normal
1770,
1032,Anormal
4413,Anormal
13439,
1121,Normal
7297,Anormal
3677,Normal
13795,Normal
9514,Normal
3751,Anormal
3931,Normal
6834,Anormal
4999,Normal
6240,Normal
4655,Anormal
11738,Normal
16776,Anormal
8804,Normal
12502,Normal
12522,Normal
1867,
9839,Normal
15188,Anormal
9943,Anormal
9356,Normal
5889,Normal
11712,Anormal
9040,Normal
505,Anormal
2120,
9342,Anormal
11826,Normal
16322,Normal
14367,Anormal
9991,Anormal
11704,Anormal
13653,Anormal
17012,Normal
3789,Normal
11117,Normal
12082,Normal
11833,Normal
14365,Anormal
5451,Anormal
5900,Anormal
4377,Normal
13695,Normal
13956,Anormal
1503,Normal
13305,Normal
8870,Normal
15609,Anormal
8337,Anormal
9574,Anormal
14385,Anormal
754,Anormal
7968,Normal
10083,
10685,Normal
8206,
8873,
11004,
6789,Normal
5515,Anormal
17519,Anormal
16734,Anormal
7682,Normal
17544,Anormal
3259,Anormal
6008,Anormal
15304,Normal
10676,Normal
10277,Normal
15244,Anormal
5576,Normal
9406,Normal
14161,Anormal
5107,Normal
4807,Anormal
10411,Normal
10255,Anormal
9408,Normal
12960,Anormal
899,Normal
7994,Normal
13068,Normal
5560,Normal
7305,Normal
5697,Normal
11107,Anormal
17210,Normal
7082,Anormal
982,Anormal
10661,Anormal
16279,Anormal
81,Normal
17562,Anormal
1668,Anormal
17142,Anormal
17054,Normal
4258,Normal
12917,Normal
1035,Normal
8171,Normal
83,Normal
3266,Anormal
5888,Anormal
162,
3486,Normal
4759,Anormal
10591,
5544,Anormal
17318,Normal
12686,Normal
1296,Normal
16432,Normal
12279,Normal
9741,Normal
17389,Normal
9372,
13452,Normal
15317,Anormal
8421,Normal
9244,Anormal
6174,Normal
2323,Anormal
16971,Anormal
11909,Normal
14822,Anormal
6740,Normal
7206,Normal
13528,Normal
1492,Anormal
4681,Anormal
6868,Normal
9362,Normal
2010,Normal
17134,Normal
636,Anormal
11946,Anormal
16099,Anormal
13823,Normal
1564,Normal
4455,Anormal
6920,Anormal
171,Normal
7033,Normal
7958,Normal
3359,Normal
17366,Normal
10924,Normal
14991,Normal
16988,Normal
16753,Normal
11489,Normal
11166,Anormal
6211,Anormal
5775,Normal
3404,Anormal
7763,Anormal
10480,Normal
12976,Normal
16262,Normal
14894,Normal
12871,Anormal
12903,Normal
5264,Normal
942,Normal
15954,Anormal
885,
6684,Anormal
8095,Normal
7984,Normal
622,Anormal
15796,
6640,Anormal
10962,Normal
12033,Normal
6632,Anormal
9629,Normal
13226,Normal
2535,Normal
1127,Normal
7640,Normal
4919,Normal
9394,Anormal
13411,Anormal
17306,Normal
3188,Anormal
17703,Anormal
14108,Anormal
1202,Normal
15176,Anormal
6915,Normal
12376,Anormal
15136,Anormal
7442,Normal
17093,Normal
8754,Normal
11140,Anormal
15968,
11097,Normal
16788,Normal
8660,Anormal
5614,Normal
4122,Normal
11478,Normal
954,Normal
1772,Normal
9118,Normal
5048,Normal
2317,Normal
1399,Normal
11264,Normal
4199,Anormal
2265,Anormal
1932,Normal
1376,Anormal
10644,Anormal
9529,Normal
15575,Anormal
12523,
4538,Anormal
12226,Normal
10372,Anormal
10628,Normal
7284,Normal
11343,Anormal
420,Normal
4796,Normal
1617,Anormal
11482,Normal
9610,Normal
15829,Anormal
821,Normal
15151,Anormal
15784,Normal
5159,
17393,Normal
16698,Normal
6853,Normal
8600,Normal
16767,Anormal
406,Anormal
9845,Anormal
8054,Normal
12434,Normal
14166,Anormal
10400,Normal
14981,Anormal
13245,Normal
10456,Normal
7431,Normal
4660,Normal
5392,Normal
6803,Normal
8260,Normal
10455,Anormal
2510,Anormal
1957,
16562,
15822,Normal
17807,Anormal
7770,Normal
8702,Anormal
5563,Anormal
4570,Anormal
16998,Normal
1751,Normal
6138,Anormal
3128,Normal
14251,Anormal
7975,Normal
5402,Normal
1036,Anormal
13692,Anormal
12506,
4811,Normal
10794,Normal
10855,Normal
8397,Normal
16905,Normal
15117,Anormal
5224,Normal
1766,Normal
11147,Normal
11683,Normal
10046,Normal
4051,Anormal
10976,
8146,Normal
10151,Normal
7934,Normal
10613,Anormal
10687,Normal
16003,Anormal
5864,Anormal
9969,Normal
12301,Anormal
6976,Normal
2088,Normal
9584,Anormal
3705,Normal
4021,Normal
7650,Normal
9030,
3845,Normal
12599,Normal
13471,Normal
12810,Normal
6037,Anormal
15840,Normal
1614,Normal
2444,Normal
17190,Anormal
6800,Normal
180,Normal
8784,Normal
17246,Normal
7035,Normal
12635,
3130,Normal
6622,Normal
15219,Anormal
6892,
11214,Normal
6692,Anormal
3232,Anormal
14101,Normal
8828,Normal
751,Normal
5596,Normal
7950,Normal
7028,Normal
11859,Anormal
1701,Anormal
13229,Normal
9620,Anormal
3976,Anormal
16282,Normal
5482,Anormal
8360,Anormal
5710,
11616,
15566,Anormal
8721,Normal
2890,Anormal
4159,Anormal
15424,Anormal
10469,Anormal
8497,Anormal
1974,
6050,Anormal
561,Anormal
17286,Normal
9640,Normal
3389,Anormal
11944,Anormal
4583,Anormal
7607,Normal
7933,Normal
4403,Anormal
438,Anormal
5809,Anormal
12925,Anormal
9822,Normal
8514,Normal
2599,
2505,Anormal
13239,Normal
2818,Anormal
17070,Normal
8741,
76,Anormal
13461,Anormal
1514,Normal
5178,Anormal
3301,Anormal
13327,Anormal
2529,Normal
16596,Normal
10492,Normal
6904,Normal
2931,Anormal
8388,Normal
5606,Anormal
1891,Normal
14172,
7155,Normal
13590,Normal
955,Normal
597,Normal
2485,Anormal
15385,Normal
12583,Normal
17551,Normal
13714,Normal
16437,Anormal
1511,Anormal
96,Anormal
5366,Normal
10025,
7719,Normal
17751,Normal
13486,Anormal
551,Normal
1741,Anormal
5199,Anormal
4875,Normal
14247,Anormal
4863,Normal
2608,Normal
4846,
2598,
15097,Normal
1853,Normal
4663,Anormal
7889,Normal
14867,Anormal
587,
5306,Normal
4852,Anormal
15217,Anormal
16398,Normal
13392,Normal
12514,
14159,Normal
4631,Normal
6413,Anormal
15760,Normal
5887,
13006,Normal
3576,Anormal
15768,Normal
16320,Normal
706,Anormal
17132,Normal
7826,Anormal
8045,
2593,Normal
12521,Anormal
7838,
1958,Normal
2426,Normal
9733,Normal
10057,Anormal
7303,Normal
10837,Anormal
1337,Normal
6935,Anormal
3311,Normal
9442,Anormal
14873,Normal
15895,Normal
14022,Anormal
470,Anormal
15216,Anormal
3066,Normal
10804,Normal
16266,Normal
12463,Normal
4656,Normal
14927,Anormal
12866,Normal
17362,Normal
13424,Normal
1767,Anormal
10549,Anormal
3813,Normal
17216,Normal
5780,Anormal
4855,Anormal
6340,Anormal
9053,Normal
4503,Anormal
1929,Normal
2471,Normal
1725,Normal
4274,Anormal
10275,Anormal
2007,Anormal
11923,Anormal
10561,Anormal
5055,Anormal
5805,Normal
1396,Normal
14659,Anormal
12750,Normal
1752,Normal
8030,Anormal
342,Anormal
1294,Normal
3806,Normal
10376,Normal
990,
7673,Anormal
8276,Normal
748,Normal
1716,Normal
1327,Anormal
11474,Normal
14366,Normal
12136,Normal
17414,
1310,Normal
9425,Anormal
2047,Normal
10601,Normal
9844,Normal
3490,Normal
646,Normal
1963,Normal
8288,Normal
15967,Normal
11432,Anormal
16284,Normal
10966,Normal
7841,Normal
6852,Anormal
17508,Anormal
12181,Normal
956,Normal
5364,Normal
5913,Anormal
12818,Normal
958,Anormal
16067,Normal
938,Normal
8418,Anormal
1541,Normal
8118,Normal
2893,Anormal
5333,Anormal
1070,Normal
7295,Normal
14842,Anormal
3894,Normal
17780,Normal
4281,Normal
15536,Normal
14232,Anormal
11295,Anormal
15204,Normal
3238,Anormal
17622,Normal
4417,Normal
5269,
464,Anormal
3145,Normal
2523,Normal
16902,Anormal
2526,Anormal
1414,Normal
1325,Normal
1321,Anormal
7988,Normal
4865,Normal
16566,Normal
10160,Anormal
1685,Anormal
1829,Anormal
7086,Normal
3319,Anormal
11765,Normal
8576,Normal
9809,
6683,Normal
9769,Anormal
8292,Anormal
3619,Anormal
1178,Normal
2565,Normal
7777,Anormal
9326,Anormal
12607,Normal
14322,Anormal
302,Normal
10786,Anormal
13540,Normal
16061,Anormal
10949,Normal
157,Anormal
6417,Normal
15044,Anormal
8607,Normal
12358,Anormal
2450,Normal
17523,Normal
7219,Anormal
1896,Anormal
2776,Normal
3366,Anormal
5292,Normal
16762,Anormal
2300,Normal
3220,Anormal
12691,Anormal
12413,
17321,Normal
11437,Normal
15065,Anormal
3513,Anormal
1057,Anormal
10301,Normal
10216,Anormal
1299,Normal
9596,Anormal
2028,Normal
5042,Anormal
13128,Normal
198,Normal
17682,Anormal
13145,Normal
8318,Normal
8112,Normal
3291,Anormal
13346,Normal
13355,Normal
1000,Normal
13916,Anormal
46,Anormal
14260,Anormal
7580,Normal
3954,Normal
6126,Normal
17188,Anormal
5684,Anormal
10507,Normal
14505,Anormal
12439,Anormal
5787,Anormal
1813,Anormal
7385,Normal
6004,Normal
7949,Anormal
15938,Normal
7631,Normal
11632,Normal
9616,Anormal
9985,Normal
6420,Normal
14384,Normal
6225,Anormal
11351,Normal
1033,
1871,Anormal
13353,Normal
8408,Anormal
2847,Normal
1285,Normal
6075,Normal
14928,Normal
8722,Anormal
11935,Normal
15687,Normal
5637,Normal
5002,Anormal
5548,Normal
1742,Anormal
9804,Normal
9751,Normal
8823,Normal
15584,Normal
11933,Anormal
10763,Anormal
14352,Normal
2474,Normal
14482,Normal
3816,Normal
10238,Anormal
1943,Normal
12337,Anormal
760,Anormal
16796,Anormal
633,Anormal
16269,Anormal
11784,Normal
717,Anormal
14021,Anormal
6837,Normal
4191,
6466,Normal
9578,Normal
1661,Normal
1649,Normal
5109,Normal
12881,Anormal
7520,Anormal
14442,Anormal
16055,Normal
16544,Normal
16385,Normal
6226,Normal
13814,Anormal
10311,Anormal
17423,Normal
13647,Anormal
10827,Normal
14756,Normal
981,Normal
13651,Normal
7358,
8599,Anormal
2824,
7228,Normal
16074,
8428,Normal
6016,
13075,Anormal
4376,Normal
6619,Normal
10465,
320,Anormal
6244,Normal
16871,Normal
16217,Normal
5731,Anormal
11425,Anormal
3007,Anormal
12312,Anormal
11671,Normal
16730,Normal
4507,Normal
5703,Normal
1831,Normal
4347,Normal
7995,Normal
14838,Anormal
4795,Anormal
14270,Normal
16017,Normal
4539,Anormal
11762,Normal
2785,Normal
7737,Normal
9274,Anormal
2050,Normal
15886,Anormal
1743,Anormal
3278,Normal
3573,Anormal
228,Anormal
3132,Normal
11311,Normal
16410,
1088,Anormal
1417,Anormal
8566,
7514,Normal
14261,Anormal
17299,Anormal
1360,Anormal
11660,Anormal
16884,Normal
8122,Normal
13227,Normal
9236,Normal
1218,Normal
1887,Normal
300,Anormal
20,Anormal
3350,Anormal
12364,Normal
2957,Normal
16847,Normal
7893,Normal
668,Normal
7537,Normal
16256,Anormal
12994,Normal
13135,Normal
7006,Normal
2283,Normal
12863,Normal
11196,Anormal
2612,Anormal
8880,Anormal
7230,Anormal
5145,Anormal
8824,Anormal
15825,Anormal
709,
4526,Anormal
12183,Anormal
845,Normal
4362,Anormal
12662,Normal
9481,Anormal
672,Normal
12768,Normal
1426,Normal
16969,
5152,Anormal
780,Anormal
1146,Normal
6544,Anormal
6644,Normal
16520,Normal
17801,Normal
8243,Normal
6519,Normal
9193,
11476,Anormal
16961,Normal
15043,Anormal
16105,Normal
2800,Anormal
13300,Normal
17146,Normal
15744,Anormal
12196,Normal
16132,Normal
17198,Normal
836,Normal
8141,
17267,Normal
16569,Normal
8986,Normal
6950,Normal
14368,Normal
13568,
17008,Normal
14608,Anormal
715,Normal
10342,Anormal
4771,
17262,Normal
10316,Normal
16435,Anormal
9717,
9086,Anormal
14416,Normal
17601,Normal
1935,Normal
16364,Anormal
6928,
9135,Normal
9007,Anormal
1781,Anormal
3750,Anormal
15923,Normal
6273,Anormal
16355,
415,Anormal
11009,Normal
15010,Anormal
14592,Anormal
227,Anormal
11209,Anormal
14355,Normal
14139,Normal
9658,Normal
4006,Normal
14715,Normal
16928,Normal
12778,Anormal
16592,Normal
7672,Anormal
13693,Normal
1272,Normal
17278,Anormal
10268,Normal
11090,Normal
9983,Anormal
15047,Normal
5065,Normal
1335,Normal
3886,Normal
311,Normal
2311,Normal
2446,
5332,Anormal
15658,Normal
11282,Normal
2744,Normal
2833,Normal
14458,Anormal
10123,Normal
7182,Anormal
15551,Anormal
3438,Normal
7409,Anormal
1805,Anormal
10049,Anormal
11882,Normal
14840,Normal
1898,Anormal
7500,Normal
17163,
6735,Anormal
17494,Normal
5377,Normal
14495,Anormal
17229,Normal
8224,Anormal
3977,Normal
191,Normal
9748,Normal
5053,Normal
14307,Anormal
7165,Normal
14378,Normal
15376,Anormal
6759,Normal
10000,Normal
2995,Normal
13745,Normal
7637,Anormal
11723,Anormal
13725,Anormal
6631,Anormal
14703,Anormal
4416,Normal
9915,Normal
1873,Normal
7943,Normal
4421,Anormal
3841,Anormal
11345,Normal
1408,Normal
3189,Anormal
15066,Normal
8065,
4277,Anormal
12735,Anormal
3477,Normal
1513,Anormal
8050,Normal
15206,
9349,Normal
17301,Normal
6563,Normal
12517,Normal
9570,Normal
5133,Normal
15827,Anormal
16169,
17759,Normal
9043,Normal
12840,Anormal
3008,Normal
784,Anormal
3851,Normal
9246,Normal
4849,Anormal
17215,Normal
12035,Normal
7027,Normal
1825,Normal
4904,Normal
11904,Anormal
3046,Normal
4556,Normal
13019,Normal
15193,Anormal
15577,Normal
16628,Normal
7739,Normal
7384,Anormal
11886,Anormal
3671,Normal
11739,Anormal
14967,Normal
3219,
918,Normal
12576,Normal
13769,Normal
11817,Normal
26,Anormal
12945,Anormal
8193,Normal
1206,Normal
1485,Anormal
14187,
570,Normal
6778,Normal
3916,Normal
15497,Normal
1003,Anormal
14665,Anormal
9430,Normal
15470,Normal
14935,Normal
4998,Normal
10648,
2489,Anormal
10218,Normal
12673,Anormal
15550,Anormal
14363,Normal
11533,Normal
106,Normal
5058,Normal
10356,Anormal
11020,Normal
15480,Normal
10452,Anormal
15186,Anormal
7856,Normal
5245,Anormal
3782,Anormal
4872,Normal
7827,Anormal
7277,Normal
213,
4873,Anormal
17101,Normal
5585,
14616,Normal
2455,Normal
3896,Normal
17274,Normal
13248,Normal
13619,Normal
12995,
16995,Normal
16533,Normal
9846,Anormal
5425,Anormal
1147,Normal
16783,Normal
17247,
2026,Anormal
1960,Anormal
6846,Normal
17314,Normal
2305,Normal
3115,Anormal
8290,Normal
16136,
5449,Anormal
14678,Anormal
13394,Normal
6645,Anormal
5654,Normal
5441,Normal
5455,Normal
10023,
11250,Normal
15319,Anormal
5967,Normal
6771,Anormal
7555,Anormal
2362,Anormal
9088,Normal
8655,Normal
7015,Normal
16846,Normal
14136,Normal
4922,Normal
16863,Anormal
16737,Normal
12694,Anormal
12062,Anormal
2339,Normal
9597,Normal
15005,Anormal
16775,Normal
7834,Normal
17477,Anormal
4719,Normal
13008,Normal
7427,Normal
3935,Normal
4960,Anormal
14263,Normal
5115,Normal
4283,Normal
5194,Normal
1962,
4520,Normal
8583,Anormal
11988,Normal
3804,Normal
12706,Normal
8063,Anormal
12469,Normal
2262,Anormal
475,Normal
11258,Anormal
5518,Normal
1880,Normal
3376,Anormal
14219,Anormal
7928,Anormal
16267,
12649,Normal
6143,Normal
2020,Normal
7179,Anormal
16427,Normal
10851,Anormal
272,Normal
11401,Normal
10637,Normal
11559,Anormal
4905,Normal
10576,Normal
10678,Normal
5526,Normal
16580,
1235,Anormal
17300,Normal
8004,Anormal
14773,Normal
6856,Anormal
6878,
15411,
979,Normal
16797,Normal
14524,Normal
3479,Normal
9383,Anormal
1778,Normal
14752,Anormal
3019,Normal
127,Normal
647,
4415,Anormal
12382,Normal
17051,Normal
3121,
15548,Anormal
12645,Anormal
4105,Anormal
9889,Normal
7300,Normal
4988,Normal
15038,Normal
10748,Anormal
15533,Normal
17575,Anormal
5552,Anormal
5024,Normal
9447,Anormal
5429,Normal
2547,Anormal
4320,Anormal
9457,Normal
13530,
5950,Normal
13875,Normal
5326,Anormal
13234,Normal
15371,Normal
3064,Normal
12774,Normal
2823,Normal
6167,Normal
5847,Anormal
16338,Anormal
5786,Anormal
15789,Anormal
2606,Anormal
16477,Normal
4647,Normal
1527,
17123,Normal
11376,Normal
10535,Anormal
15158,Anormal
756,
14190,Anormal
862,Normal
5778,Normal
16638,Normal
6269,Normal
3228,Anormal
10247,Anormal
259,Anormal
9082,Normal
13861,Anormal
4880,Normal
3675,Normal
13707,Normal
12013,Normal
14410,Normal
1439,Normal
11445,
2420,Normal
17027,Normal
2252,Anormal
11397,Normal
14999,Anormal
13079,Normal
2460,Anormal
2512,
7642,Normal
11921,Normal
17499,Anormal
13742,Normal
14780,
10985,
8646,Normal
10071,Normal
2822,Anormal
16738,Anormal
3510,Normal
15349,Anormal
1714,Normal
9184,Normal
15858,Anormal
8578,Anormal
10067,Normal
6722,
6783,Anormal
9217,Anormal
3467,Anormal
9531,Anormal
8048,Anormal
9719,Normal
11945,Normal
7559,Anormal
12644,Normal
14484,Normal
7217,Anormal
8057,Normal
11812,Normal
12906,Anormal
11237,
7534,Anormal
9973,Anormal
11861,Normal
9980,Anormal
13967,Anormal
1567,Anormal
14602,Normal
13976,
14970,Anormal
13206,Normal
5044,Normal
2170,Normal
11142,Normal
6750,Normal
12141,Normal
12776,Normal
11582,Normal
13280,Normal
6311,Anormal
3159,Anormal
9277,Anormal
14648,Anormal
7421,
7046,Normal
15860,Normal
11884,Normal
10910,Anormal
6808,Normal
10639,Anormal
2637,
15972,Normal
3837,
6025,Normal
14253,Normal
4429,Normal
2192,Normal
9146,Anormal
3960,Normal
13580,Normal
5597,Normal
6453,Normal
16006,Normal
17436,Normal
13025,Normal
10179,Normal
3126,Normal
14014,Normal
15684,Normal
13341,Normal
10553,Normal
6362,Normal
10947,Normal
4342,Anormal
16689,Normal
6970,Normal
3710,Normal
2343,Anormal
12380,Normal
12366,Normal
8636,Normal
1156,Anormal
16057,Normal
568,Normal
1586,Normal
59,Normal
5422,Anormal
17599,Anormal
15748,Anormal
17252,Normal
9536,Normal
7262,Normal
7010,Normal
509,Normal
14393,Normal
879,Anormal
11247,Normal
8749,Normal
7524,Anormal
6100,Normal
4609,Anormal
13104,Anormal
16195,Normal
914,Anormal
14667,Normal
13429,Normal
15875,Anormal
13377,Anormal
9318,Normal
16313,Normal
8086,Normal
7586,Anormal
15377,Anormal
3947,Normal
1225,Normal
7041,Normal
9935,Anormal
8675,Normal
4325,Anormal
3834,Normal
9498,Anormal
5558,Normal
5297,Normal
9041,Anormal
10405,
696,Anormal
12114,Normal
1782,Anormal
16779,Anormal
8535,Anormal
17700,Normal
13352,Anormal
17097,Normal
4308,Normal
16974,Anormal
16724,Normal
11696,Normal
6927,Normal
6687,
12765,Anormal
8800,Anormal
17409,Normal
17288,Normal
10720,Anormal
9548,Normal
11317,Normal
4309,Normal
9067,Normal
16457,Anormal
14060,Normal
11509,Anormal
2842,Anormal
6592,Anormal
14354,Anormal
2345,Normal
3530,Normal
11897,Normal
4945,
4099,Anormal
14697,Anormal
1526,Normal
4841,Anormal
3185,Normal
3574,Normal
16886,Normal
15974,Anormal
4331,Normal
11680,Normal
3774,Anormal
5906,Normal
602,Normal
17053,Anormal
8362,Normal
8997,Normal
16172,Normal
6194,
6966,Normal
12065,Normal
1450,Anormal
10858,
13833,Normal
16028,Normal
15676,Normal
11036,Normal
16923,Normal
15012,Anormal
13453,Normal
5405,
8106,Anormal
15749,Anormal
3701,Normal
15843,Anormal
5490,Normal
410,Normal
12825,Anormal
14040,Anormal
12847,Anormal
3874,Anormal
7688,Normal
7663,Normal
8550,Normal
4995,Normal
1628,Normal
8226,Normal
9370,Normal
4310,Anormal
6395,Normal
9702,Anormal
1964,Normal
1554,
2981,
12442,
14427,Normal
333,Anormal
17563,Anormal
2322,Normal
11645,Normal
9612,Normal
17331,Anormal
9975,Normal
25,Normal
623,Anormal
5080,Normal
1940,Normal
15870,Anormal
13807,Normal
726,Anormal
8338,Anormal
7972,Normal
11816,Normal
7423,Normal
4026,Normal
802,
7753,Anormal
9594,Normal
7902,Anormal
